,Unnamed: 0,Номер животного,Ушная бирка животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события,IS_COW_ON_HORMONES,PROTOCOL_STAGE_1,PROTOCOL_STAGE_2,PROTOCOL_STAGE_3,PROTOCOL_STAGE_4,PROTOCOL_STAGE_5,PROTOCOL_STAGE_6,PROTOCOL_STAGE_7,PROTOCOL_STAGE_8,PROTOCOL_STAGE_9,PROTOCOL_STAGE_10,PROTOCOL_STAGE_11,UDDER_PARTS_AFFECTED_STAGE_1,UDDER_PARTS_CURED_STAGE_1,UDDER_PARTS_AFFECTED_STAGE_2,UDDER_PARTS_CURED_STAGE_2,UDDER_PARTS_AFFECTED_STAGE_3,UDDER_PARTS_CURED_STAGE_3,UDDER_PARTS_AFFECTED_STAGE_4,UDDER_PARTS_CURED_STAGE_4,UDDER_PARTS_AFFECTED_STAGE_5,UDDER_PARTS_CURED_STAGE_5,UDDER_PARTS_AFFECTED_STAGE_6,UDDER_PARTS_CURED_STAGE_6,UDDER_PARTS_AFFECTED_STAGE_7,UDDER_PARTS_CURED_STAGE_7,UDDER_PARTS_AFFECTED_STAGE_8,UDDER_PARTS_CURED_STAGE_8,UDDER_PARTS_AFFECTED_STAGE_9,UDDER_PARTS_CURED_STAGE_9,UDDER_PARTS_AFFECTED_STAGE_10,UDDER_PARTS_CURED_STAGE_10,UDDER_PARTS_AFFECTED_STAGE_11,UDDER_PARTS_CURED_STAGE_11,IS_POSITIVE_RESULT,DAYS_OF_TREATMENT,COW_FULL_YEARS,MOTHER_ID,FATHER_ID,MOTHER_FATHER_ID,CALV_RESULT_TWO_CHILDREN,CALV_RESULT_AT_LEAST_ONE_DEAD,Mother_has_mastitis
508,48778,601172,601172,F,0.25,FA,0.0,2016-01-29,0.3888888888888889,0.7010309278350515,0.35641721751610667,0.33377869885001415,9,0.17521704814522493,2019-06-20,СКМ2_2,0,4,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.2,204011,0.32795632889493054,0.38535909532127605,0,0,0
509,49133,603066,603066,F,0.25,FA,0.0,2016-03-11,0.29444444444444445,0.9347079037800687,0.40024001272651133,0.42132316689663496,9,0.11207576953433307,2019-06-20,КМ5_4,0,4,5,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.2,403218,0.4029255129480767,0.3485732552686889,0,0,0
510,47367,503098,503098,F,0.375,FA,0.0,2015-03-17,0.3333333333333333,0.9518900343642611,0.40024001272651133,0.42132316689663496,9,0.11760063141278611,2019-06-20,КМ3_3,0,5,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.3,304015,0.34788716661855906,0.38535909532127605,0,0,1
511,46072,406003,406003,F,0.5,MA,0.0,2014-06-01,0.35,0.0,0.8575802487364627,0.700333768255335,9,0.01578531965272297,2019-06-20,КМ3_2,0,1,3,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.4,465,0.6208772766978725,0.38535909532127605,0,0,0
512,46556,410119,410119,F,0.375,FA,0.0,2014-10-27,0.32222222222222224,0.0,0.8575802487364627,0.4353084133074486,9,0.08050513022888714,2019-06-20,КМ2_23,0,4,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.3,2916,0.34788716661855906,0.38535909532127605,0,0,0
513,47455,504012,504012,F,0.25,MA,0.0,2015-04-03,0.3277777777777778,0.0,0.35641721751610667,0.39000314260004637,9,0.3330702446724546,2019-06-20,КМ5_12,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.3,395,0.4149413263778794,0.38535909532127605,0,0,0
514,45004,211092,211092,F,0.625,FD,1.0,2012-11-17,0.3,0.0,0.8575802487364627,0.700333768255335,9,0.03393843725335438,2019-06-20,КМ5_2,0,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.5,6112,0.3388285489257368,0.38535909532127605,0,1,0
515,50904,611003,611003,F,0.125,FA,0.0,2016-11-01,0.0,0.9518900343642611,0.40024001272651133,0.42132316689663496,9,0.15469613259668508,2019-06-20,КМ6_1,0,5,6,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.1,410046,0.41739972952203486,0.3485732552686889,0,0,0
516,51299,701054,701054,F,0.125,MA,0.0,2017-01-08,0.0,0.9450171821305842,0.40024001272651133,0.42132316689663496,9,0.18389897395422258,2019-06-20,КМ1_3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.1,6225,0.1409039690074524,0.38535909532127605,0,0,0
517,51041,611151,611151,F,0.125,FA,0.0,2016-11-25,0.0,0.9621993127147767,0.40024001272651133,0.42132316689663496,9,0.17837411207576953,2019-06-21,ТМ5_3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.1,900991,0.3001749985980747,0.38535909532127605,0,0,0
518,48120,508010,508010,F,0.25,MA,0.0,2015-08-02,0.3388888888888889,0.9725085910652921,0.40024001272651133,0.42132316689663496,9,0.17363851617995266,2019-06-21,КМ6_12,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.2,546,0.34788716661855906,0.38535909532127605,0,0,0
519,47853,506069,506069,F,0.375,FA,0.0,2015-06-16,0.31666666666666665,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.07103393843725335,2019-06-21,КМ4_3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.3,2190,0.4029255129480767,0.38535909532127605,0,0,0
520,48469,512011,512011,F,0.25,MD,0.0,2015-12-02,0.3611111111111111,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.0931333859510655,2019-06-22,КМ5_4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.2,310042,0.34788716661855906,0.26100942599024324,0,1,0
521,51019,611132,611132,F,0.125,FA,0.0,2016-11-22,0.0,0.14432989690721648,0.4357305787184588,0.4353084133074486,9,0.1665351223362273,2019-06-22,СКМ5_3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,411124,0.41739972952203486,0.30203979960285016,0,0,1
522,47203,502064,502064,F,0.375,MA,0.0,2015-02-10,0.35555555555555557,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.13259668508287292,2019-06-22,КМ4_4,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.3,171,0.31740024168407655,0.38535909532127605,0,0,0
523,49044,603003,603003,F,0.25,FA,0.5,2016-03-01,0.3277777777777778,0.9243986254295533,0.9147105303384865,1.0,9,0.13575374901341752,2019-06-22,КМ5_3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.2,406129,0.48542851077796473,0.389574984476888,0,0,0
524,48963,602120,602120,F,0.25,FD,0.0,2016-02-18,0.35555555555555557,0.9862542955326461,0.40024001272651133,0.42132316689663496,9,0.16258879242304658,2019-06-24,КМ5_1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.2,632,0.4029255129480767,0.38535909532127605,0,1,0
525,47839,506046,506046,F,0.375,MA,0.0,2015-06-10,0.28888888888888886,0.5257731958762887,0.35641721751610667,0.33377869885001415,9,0.08839779005524862,2019-06-24,КМ4_2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.3,565,0.4026014627977212,0.38535909532127605,0,0,0
526,44641,1769,3013001769,F,0.75,MA,0.0,2010-05-22,0.29444444444444445,0.9381443298969072,0.40024001272651133,0.42132316689663496,9,0.1254932912391476,2019-06-24,КМ5_1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.8,0,0.3388285489257368,0.38535909532127605,0,0,0
527,45418,312155,312155,F,0.5,FA,0.0,2013-12-26,0.3111111111111111,0.6941580756013745,0.4715133753191466,0.4353084133074486,9,0.0962904498816101,2019-06-24,КМ3_1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.4,1089,0.42831949292036636,0.38535909532127605,0,0,0
528,51143,612085,612085,F,0.125,FA,0.0,2016-12-15,0.0,0.9621993127147767,0.40024001272651133,0.42132316689663496,9,0.20047355958958168,2019-06-25,КМ3_3,0,4,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.1,311022,0.19634884050975085,0.43472956379990746,0,0,0
529,50993,611105,611105,F,0.125,FD,1.0,2016-11-18,0.0,0.0,0.8575802487364627,0.700333768255335,9,0.16732438831886345,2019-06-25,КМ3_3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.1,311043,0.3865072963573835,0.14044412025772507,0,1,0
530,46146,406059,406059,F,0.375,MAFD,0.0,2014-06-16,0.2388888888888889,0.7835051546391752,0.42707680532449893,0.700333768255335,9,0.3180741910023678,2019-06-25,СКМ3_1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.4,205024,0.3653291427079316,0.38535909532127605,1,1,0
531,46706,411124,411124,F,0.375,FA,0.0,2014-11-24,0.3111111111111111,0.9278350515463918,0.40024001272651133,0.42132316689663496,9,0.11365430149960537,2019-06-25,КМ6_1,0,2,1,6,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0.3,2090,0.4026014627977212,0.38535909532127605,0,0,0
532,46891,500459,500459,F,0.25,FA,0.0,2015-08-21,0.35555555555555557,0.9656357388316151,0.40024001272651133,0.42132316689663496,9,0.2573007103393844,2019-06-25,КМ5_4,0,4,3,5,1,5,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0.2,0,0.44796042216291376,0.38535909532127605,0,0,0
533,46406,409060,409060,F,0.25,MA,0.0,2014-09-13,0.35,0.6082474226804123,0.9147105303384865,0.8519555369793087,9,0.4238358326756117,2019-06-25,КМ4_1_4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.3,208118,0.38729630885532773,0.38535909532127605,0,0,0
534,48619,601009,601009,F,0.25,FA,0.0,2016-01-02,0.36666666666666664,0.9621993127147767,0.40024001272651133,0.42132316689663496,9,0.1941594317284925,2019-06-26,КМ3_3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.2,401190,0.3580797972776861,0.28333418828714024,0,0,1
535,46033,405083,405083,F,0.375,FA,1.0,2014-05-17,0.37222222222222223,0.9518900343642611,0.40024001272651133,0.42132316689663496,9,0.16179952644041043,2019-06-26,КМ5_2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.4,204067,0.4416929940430473,0.38535909532127605,0,0,0
536,49656,605128,605128,F,0.25,FA,0.0,2016-05-27,0.31666666666666665,0.9175257731958762,0.40024001272651133,0.42132316689663496,9,0.1026045777426993,2019-06-26,КМ3_4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.2,407065,0.48542851077796473,0.3422497009697306,0,0,0
537,47504,504082,504082,F,0.375,FA,0.0,2015-04-13,0.28888888888888886,0.0,0.2673546677314469,0.34600733736508554,9,0.012628255722178374,2019-06-26,КМ1_124,0,4,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.3,201023,0.4164213156580175,0.38535909532127605,0,0,0
538,51644,703143,703143,F,0.125,FA,0.0,2017-03-28,0.0,0.9656357388316151,0.40024001272651133,0.42132316689663496,9,0.13180741910023677,2019-06-26,КМ1_4,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0.1,504167,0.28859092033572636,0.23296530411015762,0,0,0
539,52649,707068,707068,F,0.125,MA,0.0,2017-07-13,0.0,0.0,0.8575802487364627,0.700333768255335,9,0.03867403314917127,2019-06-26,КМ1_2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0.0,2476,0.3865072963573835,0.38535909532127605,0,0,0
540,49629,605103,605103,F,0.125,MA,1.0,2016-05-20,0.0,0.0,0.4357305787184588,0.700333768255335,9,0.34490923441199683,2019-06-27,КМ4_34,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.2,305032,0.4149413263778794,0.38535909532127605,0,0,0
541,50074,607152,607152,F,0.25,FA,0.0,2016-07-28,0.3388888888888889,0.9106529209621993,0.40024001272651133,0.42132316689663496,9,0.028413575374901343,2019-06-27,КМ5_3,0,6,5,1,5,0,0,0,0,0,0,0,2,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0.1,409104,0.4755965140060975,0.3422497009697306,0,0,0
542,45844,403107,403107,F,0.5,FA,0.0,2014-03-14,0.3277777777777778,0.8178694158075601,0.9147105303384865,0.700333768255335,9,0.06314127861089187,2019-06-27,СКМ2_1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.4,97182,0.3653291427079316,0.38535909532127605,0,0,0
543,45648,402144,402144,F,0.5,MA,0.0,2014-02-12,0.3388888888888889,0.9759450171821306,0.40024001272651133,0.42132316689663496,9,0.15627466456195738,2019-06-27,КМ1_34,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.4,3037,0.42831949292036636,0.38535909532127605,0,0,0
544,45014,211099,211099,F,0.5,FA,0.0,2012-11-18,0.36666666666666664,0.3024054982817869,0.8575802487364627,0.700333768255335,9,0.1468034727703236,2019-06-27,КМ4_4,0,3,4,6,5,4,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.5,3094,0.3388285489257368,0.38535909532127605,0,0,0
545,48837,602037,602037,F,0.25,MA,0.0,2016-02-06,0.2722222222222222,0.23367697594501718,0.8575802487364627,0.4353084133074486,9,0.09392265193370165,2019-06-28,КМ4_3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2,312063,0.3999232849896445,0.3485732552686889,0,0,0
546,50017,607103,607103,F,0.25,MA,0.0,2016-07-20,0.29444444444444445,0.8384879725085911,0.42707680532449893,0.8519555369793087,9,0.04104183109707971,2019-06-28,СКМ3_4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0.1,975,0.4149413263778794,0.38535909532127605,0,0,0
547,47877,506079,506079,F,0.375,MA,0.0,2015-06-17,0.3055555555555556,0.0,0.8575802487364627,0.700333768255335,9,0.03393843725335438,2019-06-28,КМ6_3,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.3,308012,0.3653291427079316,0.38535909532127605,0,0,0
548,46075,406003,406003,F,0.5,MA,0.0,2014-06-01,0.35,0.0,0.8575802487364627,0.700333768255335,9,0.022888713496448304,2019-06-29,КМ6_23,0,1,3,6,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.4,465,0.6208772766978725,0.38535909532127605,0,0,0
549,45005,211092,211092,F,0.625,FD,1.0,2012-11-17,0.3,0.0,0.8575802487364627,0.700333768255335,9,0.04104183109707971,2019-06-29,КМ1_123,0,6,5,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.5,6112,0.3388285489257368,0.38535909532127605,0,1,0
550,46084,406010,406010,F,0.375,FA,0.0,2014-06-02,0.3333333333333333,0.0,0.8575802487364627,0.700333768255335,9,0.025256511444356748,2019-06-29,КМ4_3,0,1,6,3,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.4,204045,0.3653291427079316,0.38535909532127605,0,0,0
551,48483,512018,512018,F,0.25,MA,0.0,2015-12-05,0.25555555555555554,0.0,0.4357305787184588,0.4353084133074486,9,0.09707971586424625,2019-06-29,КМ1_134,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.2,1778,0.43415897570106626,0.38535909532127605,0,0,0
552,48122,508010,508010,F,0.25,MA,0.0,2015-08-02,0.3388888888888889,0.9725085910652921,0.40024001272651133,0.42132316689663496,9,0.17995264404104183,2019-06-29,КМ1_2,0,6,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0.2,546,0.34788716661855906,0.38535909532127605,0,0,0
553,46557,410119,410119,F,0.375,FA,0.0,2014-10-27,0.32222222222222224,0.0,0.8575802487364627,0.4353084133074486,9,0.08760852407261246,2019-06-29,КМ1_24,0,4,2,1,0,0,0,0,0,0,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.3,2916,0.34788716661855906,0.38535909532127605,0,0,0
554,48762,601165,601165,F,0.25,MA,0.0,2016-01-29,0.3611111111111111,0.6219931271477663,0.4631667381695799,0.38466130142985966,9,0.0947119179163378,2019-07-01,СКМ3_4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0.2,3129,0.3999232849896445,0.38535909532127605,0,0,0
555,52082,705159,705159,F,0.125,MA,0.0,2017-05-26,0.0,0.0,0.35641721751610667,0.33377869885001415,9,0.025256511444356748,2019-07-01,КМ6_2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.1,308010,0.26924469481049607,0.38535909532127605,0,0,0
556,49693,605139,605139,F,0.25,FA,0.0,2016-05-29,0.3111111111111111,0.0,0.36513376213332527,0.17748635721507916,9,0.10734017363851618,2019-07-01,КМ5_24,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.2,407078,0.4165101712001484,0.3485732552686889,0,0,1
557,47302,503021,503021,F,0.25,MA,0.0,2015-03-04,0.3277777777777778,0.9518900343642611,0.40024001272651133,0.42132316689663496,9,0.18863456985003946,2019-07-01,КМ4_24,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3,206022,0.43415897570106626,0.38535909532127605,0,0,0
558,47215,502098,502098,F,0.375,MA,0.0,2015-02-15,0.35,0.0,0.8575802487364627,0.4353084133074486,9,0.05761641673243883,2019-07-01,КМ3_1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3,47156,0.4149413263778794,0.38535909532127605,0,0,0
559,48626,601028,601028,F,0.25,FA,0.0,2016-01-04,0.26666666666666666,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.1941594317284925,2019-07-02,КМ6_4,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.2,402138,0.3580797972776861,0.389574984476888,0,0,0
560,46955,501009,501009,F,0.375,FA,0.0,2015-01-02,0.34444444444444444,0.9759450171821306,0.40024001272651133,0.42132316689663496,9,0.17600631412786108,2019-07-02,КМ5_4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.3,301065,0.3653291427079316,0.38535909532127605,0,0,0
561,45266,309061,309061,F,0.5,MA,0.0,2013-09-17,0.35555555555555557,0.9553264604810997,0.40024001272651133,0.42132316689663496,9,0.1894238358326756,2019-07-02,КМ4_1_4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.4,802408,0.721662642230051,0.38535909532127605,0,0,0
562,51022,611132,611132,F,0.125,FA,0.0,2016-11-22,0.0,0.14432989690721648,0.4357305787184588,0.4353084133074486,9,0.17442778216258878,2019-07-02,КМ5_13,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.1,411124,0.41739972952203486,0.30203979960285016,0,0,1
563,47205,502064,502064,F,0.375,MA,0.0,2015-02-10,0.35555555555555557,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.14127861089187055,2019-07-03,КМ1_4,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.3,171,0.31740024168407655,0.38535909532127605,0,0,0
564,45334,311103,311103,F,0.5,MA,0.0,2013-11-19,0.35,0.0,0.8575802487364627,0.4353084133074486,9,0.1254932912391476,2019-07-03,КМ4_1_4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.4,702452,0.3431850459212035,0.38535909532127605,0,0,0
565,47831,506037,506037,F,0.25,MA,0.0,2015-06-08,0.35555555555555557,0.9656357388316151,0.40024001272651133,0.42132316689663496,9,0.20126282557221783,2019-07-03,КМ5_1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.3,1859,0.4026014627977212,0.38535909532127605,0,0,0
566,47815,506025,506025,F,0.25,FA,0.0,2015-06-06,0.3333333333333333,0.9587628865979382,0.40024001272651133,0.42132316689663496,9,0.3149171270718232,2019-07-03,ТМ5_4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.3,207035,0.19634884050975085,0.38535909532127605,0,0,0
567,49141,603075,603075,F,0.25,FA,1.0,2016-03-13,0.19444444444444445,0.0,0.4357305787184588,0.4353084133074486,9,0.15864246250986583,2019-07-03,КМ4_1_4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.2,302105,0.4149413263778794,0.38535909532127605,0,0,0
568,49241,603170,603170,F,0.25,FA,0.0,2016-03-31,0.32222222222222224,0.9621993127147767,0.9147105303384865,1.0,9,0.1633780584056827,2019-07-03,ТМ1_124,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,0.2,727,0.49431244401983554,0.38535909532127605,0,0,0
569,45803,403061,403061,F,0.375,MA,0.0,2014-03-09,0.3388888888888889,0.0,0.39657320741312346,0.410406159746229,9,0.3812154696132597,2019-07-04,КМ5_4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.4,1731,0.3653291427079316,0.38535909532127605,0,0,0
570,49658,605128,605128,F,0.25,FA,0.0,2016-05-27,0.31666666666666665,0.9175257731958762,0.40024001272651133,0.42132316689663496,9,0.10891870560378848,2019-07-04,КМ4_234,0,3,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.2,407065,0.48542851077796473,0.3422497009697306,0,0,0
571,48621,601009,601009,F,0.25,FA,0.0,2016-01-02,0.36666666666666664,0.9621993127147767,0.40024001272651133,0.42132316689663496,9,0.20047355958958168,2019-07-04,КМ6_13,0,3,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.2,401190,0.3580797972776861,0.28333418828714024,0,0,1
572,47840,506046,506046,F,0.375,MA,0.0,2015-06-10,0.28888888888888886,0.5257731958762887,0.35641721751610667,0.33377869885001415,9,0.0962904498816101,2019-07-04,КМ4_4,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.3,565,0.4026014627977212,0.38535909532127605,0,0,0
573,45596,402011,402011,F,0.5,MA,0.0,2014-02-02,0.3277777777777778,0.0,0.4357305787184588,0.4353084133074486,9,0.14601420678768745,2019-07-04,КМ4_4,0,3,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.4,1769,0.4416929940430473,0.38535909532127605,0,0,0
574,46646,411049,411049,F,0.375,FA,0.0,2014-11-10,0.3388888888888889,0.9725085910652921,0.40024001272651133,0.42132316689663496,9,0.15627466456195738,2019-07-04,КМ3_4,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3,2676,0.4026014627977212,0.38535909532127605,0,0,0
575,46644,411049,411049,F,0.375,FA,0.0,2014-11-10,0.3388888888888889,0.9725085910652921,0.40024001272651133,0.42132316689663496,9,0.15627466456195738,2019-07-04,КМ3_4,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3,2676,0.4026014627977212,0.38535909532127605,0,0,0
